election_date,county_desc,party_cd,race_code,ethnic_code,sex_code,age_group,registered_count,voted_count,turnout_rate
2025-11-04,RANDOLPH,UNA,U,UN,M,Age Over 66,24,0,0.0
2025-11-04,UNION,LIB,O,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,CUMBERLAND,REP,I,UN,U,Age 41 - 65,11,0,0.0
2025-11-04,PERSON,DEM,B,NL,M,Age Over 66,533,0,0.0
2025-11-04,GRANVILLE,DEM,B,HL,M,Age Over 66,2,0,0.0
2025-11-04,HENDERSON,UNA,O,NL,M,Age 41 - 65,37,0,0.0
2025-11-04,MECKLENBURG,UNA,A,NL,U,Age 41 - 65,30,0,0.0
2025-11-04,BEAUFORT,REP,O,HL,F,Age 41 - 65,7,0,0.0
2025-11-04,WAYNE,LIB,B,UN,F,Age 41 - 65,4,0,0.0
2025-11-04,JACKSON,UNA,U,NL,F,Age Over 66,2,0,0.0
2025-11-04,SWAIN,UNA,O,NL,F,Age 41 - 65,4,0,0.0
2025-11-04,PERQUIMANS,UNA,B,UN,M,Age 26 - 40,22,0,0.0
2025-11-04,HOKE,UNA,A,NL,F,Age 41 - 65,38,0,0.0
2025-11-04,STANLY,REP,W,NL,U,Age Over 66,34,0,0.0
2025-11-04,CALDWELL,DEM,A,UN,M,Age 41 - 65,3,0,0.0
2025-11-04,STANLY,LIB,W,UN,M,Age 41 - 65,4,0,0.0
2025-11-04,MARTIN,REP,O,UN,F,Age 18 - 25,1,0,0.0
2025-11-04,DAVIE,UNA,O,HL,M,Age 41 - 65,24,0,0.0
2025-11-04,CARTERET,UNA,U,NL,M,Age 41 - 65,13,0,0.0
2025-11-04,DARE,DEM,A,NL,M,Age 41 - 65,4,0,0.0
2025-11-04,WAKE,REP,U,HL,F,Age 18 - 25,35,0,0.0
2025-11-04,RUTHERFORD,DEM,W,NL,F,Age 26 - 40,292,0,0.0
2025-11-04,COLUMBUS,UNA,I,NL,U,Age 41 - 65,3,0,0.0
2025-11-04,HYDE,REP,W,NL,M,Age 18 - 25,26,0,0.0
2025-11-04,ONSLOW,DEM,B,UN,U,Age 26 - 40,19,0,0.0
2025-11-04,WARREN,DEM,W,UN,M,Age 18 - 25,6,0,0.0
2025-11-04,FORSYTH,REP,M,NL,M,Age 41 - 65,9,0,0.0
2025-11-04,RANDOLPH,UNA,M,NL,M,Age 41 - 65,7,0,0.0
2025-11-04,WAYNE,UNA,W,UN,U,Age Over 66,15,0,0.0
2025-11-04,PASQUOTANK,LIB,W,UN,F,Age 41 - 65,12,0,0.0
2025-11-04,CALDWELL,UNA,W,NL,U,Age 18 - 25,6,0,0.0
2025-11-04,VANCE,UNA,U,UN,F,Age Over 66,15,0,0.0
2025-11-04,BEAUFORT,REP,O,NL,M,Age 26 - 40,6,0,0.0
2025-11-04,VANCE,DEM,A,HL,F,Age 18 - 25,1,0,0.0
2025-11-04,GRANVILLE,REP,W,HL,M,Age Over 66,4,0,0.0
2025-11-04,CALDWELL,UNA,B,NL,U,Age 26 - 40,3,0,0.0
2025-11-04,JONES,UNA,O,NL,M,Age 41 - 65,1,0,0.0
2025-11-04,YADKIN,REP,U,UN,F,Age 18 - 25,4,0,0.0
2025-11-04,GASTON,REP,M,HL,M,Age 26 - 40,4,0,0.0
2025-11-04,IREDELL,LIB,B,NL,U,Age 26 - 40,1,0,0.0
2025-11-04,ROBESON,REP,A,NL,F,Age 41 - 65,17,0,0.0
2025-11-04,POLK,REP,W,NL,M,Age 18 - 25,208,0,0.0
2025-11-04,HENDERSON,UNA,O,NL,U,Age 26 - 40,8,0,0.0
2025-11-04,WAYNE,UNA,B,NL,U,Age 18 - 25,1,0,0.0
2025-11-04,GASTON,REP,M,NL,M,Age 18 - 25,4,0,0.0
2025-11-04,HAYWOOD,UNA,W,UN,U,Age Over 66,6,0,0.0
2025-11-04,WAKE,GRE,O,NL,U,Age 26 - 40,2,0,0.0
2025-11-04,DUPLIN,REP,U,NL,U,Age 41 - 65,5,0,0.0
2025-11-04,MCDOWELL,DEM,O,HL,M,Age 41 - 65,16,0,0.0
2025-11-04,MOORE,REP,O,NL,U,Age 26 - 40,4,0,0.0
2025-11-04,ORANGE,REP,O,HL,F,Age 18 - 25,22,0,0.0
2025-11-04,IREDELL,GRE,W,UN,M,Age 41 - 65,1,0,0.0
2025-11-04,IREDELL,REP,B,HL,F,Age 41 - 65,2,0,0.0
2025-11-04,HOKE,REP,I,NL,M,Age 26 - 40,45,0,0.0
2025-11-04,SCOTLAND,REP,U,UN,M,Age 41 - 65,10,0,0.0
2025-11-04,RUTHERFORD,REP,O,NL,M,Age 41 - 65,17,0,0.0
2025-11-04,WATAUGA,DEM,A,UN,M,Age 18 - 25,7,0,0.0
2025-11-04,GREENE,UNA,O,NL,M,Age 41 - 65,3,0,0.0
2025-11-04,VANCE,REP,U,UN,F,Age 18 - 25,3,0,0.0
2025-11-04,COLUMBUS,UNA,O,HL,F,Age 41 - 65,11,0,0.0
2025-11-04,SURRY,UNA,W,NL,M,Age Over 66,1091,0,0.0
2025-11-04,ONSLOW,UNA,M,UN,F,Age 26 - 40,25,0,0.0
2025-11-04,LINCOLN,LIB,W,UN,U,Age Over 66,2,0,0.0
2025-11-04,HENDERSON,UNA,U,NL,U,Age 41 - 65,12,0,0.0
2025-11-04,DUPLIN,DEM,U,HL,F,Age Over 66,10,0,0.0
2025-11-04,WASHINGTON,REP,W,NL,U,Age Over 66,5,0,0.0
2025-11-04,COLUMBUS,UNA,U,HL,F,Age 26 - 40,8,0,0.0
2025-11-04,YANCEY,UNA,W,HL,F,Age Over 66,2,0,0.0
2025-11-04,SURRY,DEM,O,HL,F,Age 26 - 40,78,0,0.0
2025-11-04,WILSON,REP,I,NL,M,Age 26 - 40,5,0,0.0
2025-11-04,BLADEN,REP,O,HL,M,Age Over 66,1,0,0.0
2025-11-04,IREDELL,UNA,A,HL,F,Age 18 - 25,2,0,0.0
2025-11-04,SCOTLAND,UNA,U,NL,U,Age 41 - 65,3,0,0.0
2025-11-04,JOHNSTON,REP,U,NL,F,Age 41 - 65,24,0,0.0
2025-11-04,HALIFAX,UNA,W,HL,F,Age 18 - 25,5,0,0.0
2025-11-04,CLAY,DEM,W,NL,M,Age 26 - 40,26,0,0.0
2025-11-04,BUNCOMBE,REP,I,UN,F,Age 26 - 40,5,0,0.0
2025-11-04,EDGECOMBE,UNA,W,UN,U,Age 26 - 40,7,0,0.0
2025-11-04,WAYNE,LIB,B,NL,F,Age Over 66,2,0,0.0
2025-11-04,ANSON,REP,U,UN,F,Age Over 66,9,0,0.0
2025-11-04,GRAHAM,DEM,W,UN,M,Age 26 - 40,9,0,0.0
2025-11-04,CASWELL,DEM,W,NL,F,Age 18 - 25,29,0,0.0
2025-11-04,CATAWBA,UNA,I,UN,F,Age 41 - 65,3,0,0.0
2025-11-04,MECKLENBURG,REP,A,NL,U,Age 41 - 65,11,0,0.0
2025-11-04,PERQUIMANS,REP,O,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,CARTERET,DEM,U,UN,F,Age Over 66,15,0,0.0
2025-11-04,LINCOLN,UNA,W,UN,U,Age 26 - 40,29,0,0.0
2025-11-04,DAVIE,DEM,O,UN,M,Age 18 - 25,2,0,0.0
2025-11-04,BURKE,UNA,A,HL,F,Age 18 - 25,1,0,0.0
2025-11-04,LINCOLN,REP,O,HL,M,Age 26 - 40,54,0,0.0
2025-11-04,PERSON,DEM,W,NL,F,Age 41 - 65,468,0,0.0
2025-11-04,LENOIR,DEM,I,NL,M,Age 41 - 65,1,0,0.0
2025-11-04,FORSYTH,UNA,A,UN,F,Age Over 66,33,0,0.0
2025-11-04,PERSON,UNA,U,UN,M,Age Over 66,15,0,0.0
2025-11-04,ASHE,LIB,W,NL,F,Age Over 66,2,0,0.0
2025-11-04,ALLEGHANY,UNA,W,UN,U,Age 41 - 65,3,0,0.0
2025-11-04,ROBESON,REP,W,UN,U,Age 41 - 65,11,0,0.0
2025-11-04,CATAWBA,UNA,M,UN,F,Age 26 - 40,10,0,0.0
2025-11-04,FORSYTH,LIB,W,UN,U,Age 26 - 40,8,0,0.0
2025-11-04,ALAMANCE,REP,M,HL,M,Age 41 - 65,5,0,0.0
2025-11-04,LINCOLN,REP,W,HL,F,Age Over 66,13,0,0.0
2025-11-04,BEAUFORT,UNA,W,HL,F,Age 41 - 65,9,0,0.0
2025-11-04,PITT,UNA,U,HL,M,Age 26 - 40,16,0,0.0
2025-11-04,CABARRUS,REP,I,NL,F,Age 26 - 40,4,0,0.0
2025-11-04,DAVIE,UNA,U,UN,F,Age 41 - 65,65,0,0.0
2025-11-04,CATAWBA,REP,O,UN,F,Age 41 - 65,14,0,0.0
2025-11-04,CRAVEN,REP,U,HL,F,Age 41 - 65,19,0,0.0
2025-11-04,ROBESON,LIB,B,NL,F,Age 26 - 40,6,0,0.0
2025-11-04,SAMPSON,UNA,B,HL,M,Age 18 - 25,7,0,0.0
2025-11-04,BURKE,REP,A,UN,F,Age 18 - 25,1,0,0.0
2025-11-04,MARTIN,REP,W,NL,U,Age 41 - 65,19,0,0.0
2025-11-04,DAVIE,UNA,M,UN,F,Age 18 - 25,2,0,0.0
2025-11-04,ONSLOW,DEM,U,NL,F,Age 18 - 25,6,0,0.0
2025-11-04,ALAMANCE,REP,O,HL,U,Age 41 - 65,4,0,0.0
2025-11-04,WAYNE,REP,O,NL,M,Age 26 - 40,22,0,0.0
2025-11-04,BUNCOMBE,UNA,W,HL,F,Age Over 66,34,0,0.0
2025-11-04,STANLY,UNA,W,HL,F,Age 18 - 25,7,0,0.0
2025-11-04,CUMBERLAND,UNA,U,HL,U,Age 26 - 40,33,0,0.0
2025-11-04,MARTIN,DEM,B,UN,U,Age Over 66,3,0,0.0
2025-11-04,ALEXANDER,DEM,B,UN,M,Age 26 - 40,4,0,0.0
2025-11-04,BLADEN,UNA,O,NL,M,Age 18 - 25,8,0,0.0
2025-11-04,CARTERET,UNA,B,UN,M,Age 26 - 40,39,0,0.0
2025-11-04,HAYWOOD,UNA,M,NL,F,Age Over 66,1,0,0.0
2025-11-04,EDGECOMBE,DEM,O,NL,M,Age 18 - 25,5,0,0.0
2025-11-04,GASTON,REP,B,UN,F,Age 18 - 25,7,0,0.0
2025-11-04,VANCE,UNA,U,HL,M,Age 26 - 40,12,0,0.0
2025-11-04,WILSON,UNA,O,NL,M,Age 41 - 65,41,0,0.0
2025-11-04,YADKIN,REP,O,NL,F,Age 41 - 65,9,0,0.0
2025-11-04,HARNETT,UNA,B,HL,M,Age 18 - 25,14,0,0.0
2025-11-04,SURRY,DEM,A,UN,F,Age 41 - 65,2,0,0.0
2025-11-04,RUTHERFORD,REP,U,UN,M,Age 41 - 65,73,0,0.0
2025-11-04,PASQUOTANK,GRE,W,NL,F,Age 26 - 40,2,0,0.0
2025-11-04,CAMDEN,DEM,U,UN,U,Age 18 - 25,6,0,0.0
2025-11-04,MACON,UNA,M,NL,M,Age Over 66,3,0,0.0
2025-11-04,SURRY,UNA,U,UN,F,Age Over 66,23,0,0.0
2025-11-04,LEE,UNA,P,NL,F,Age 18 - 25,1,0,0.0
2025-11-04,SWAIN,REP,I,NL,F,Age 41 - 65,37,0,0.0
2025-11-04,HENDERSON,GRE,U,UN,U,Age 26 - 40,2,0,0.0
2025-11-04,CRAVEN,REP,W,UN,U,Age 26 - 40,20,0,0.0
2025-11-04,WILKES,REP,I,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,POLK,UNA,B,UN,F,Age 26 - 40,3,0,0.0
2025-11-04,WILKES,UNA,O,NL,M,Age 26 - 40,10,0,0.0
2025-11-04,BRUNSWICK,UNA,I,NL,M,Age 18 - 25,6,0,0.0
2025-11-04,WAYNE,UNA,O,HL,U,Age 26 - 40,17,0,0.0
2025-11-04,DUPLIN,DEM,U,NL,F,Age 41 - 65,7,0,0.0
2025-11-04,HALIFAX,REP,I,NL,F,Age 41 - 65,3,0,0.0
2025-11-04,BUNCOMBE,UNA,U,HL,U,Age Over 66,1,0,0.0
2025-11-04,CALDWELL,UNA,M,NL,M,Age 41 - 65,4,0,0.0
2025-11-04,SWAIN,UNA,O,HL,M,Age 18 - 25,5,0,0.0
2025-11-04,DAVIDSON,LIB,U,UN,M,Age 26 - 40,3,0,0.0
2025-11-04,ALAMANCE,DEM,U,NL,M,Age Over 66,2,0,0.0
2025-11-04,HAYWOOD,UNA,I,NL,M,Age 26 - 40,5,0,0.0
2025-11-04,SURRY,UNA,A,UN,M,Age 41 - 65,4,0,0.0
2025-11-04,PASQUOTANK,REP,U,UN,U,Age 41 - 65,172,0,0.0
2025-11-04,MONTGOMERY,DEM,M,UN,M,Age Over 66,1,0,0.0
2025-11-04,HERTFORD,UNA,U,UN,U,Age Over 66,39,0,0.0
2025-11-04,CURRITUCK,REP,O,NL,M,Age 26 - 40,2,0,0.0
2025-11-04,BUNCOMBE,UNA,I,NL,F,Age 18 - 25,5,0,0.0
2025-11-04,PASQUOTANK,UNA,M,NL,F,Age Over 66,2,0,0.0
2025-11-04,CATAWBA,UNA,I,UN,M,Age 26 - 40,2,0,0.0
2025-11-04,BRUNSWICK,DEM,A,UN,M,Age 41 - 65,8,0,0.0
2025-11-04,ALEXANDER,LIB,W,NL,M,Age Over 66,3,0,0.0
2025-11-04,AVERY,DEM,U,UN,F,Age 41 - 65,8,0,0.0
2025-11-04,SWAIN,REP,O,UN,M,Age 41 - 65,2,0,0.0
2025-11-04,MADISON,UNA,O,UN,M,Age 18 - 25,8,0,0.0
2025-11-04,ROBESON,REP,I,HL,M,Age Over 66,1,0,0.0
2025-11-04,ORANGE,LIB,M,UN,M,Age 41 - 65,1,0,0.0
2025-11-04,CUMBERLAND,UNA,I,UN,U,Age 41 - 65,10,0,0.0
2025-11-04,MECKLENBURG,DEM,P,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,BLADEN,DEM,U,UN,M,Age 26 - 40,9,0,0.0
2025-11-04,PAMLICO,LIB,W,UN,F,Age 26 - 40,1,0,0.0
2025-11-04,SURRY,LIB,O,NL,F,Age Over 66,1,0,0.0
2025-11-04,VANCE,DEM,O,HL,F,Age Over 66,2,0,0.0
2025-11-04,STANLY,UNA,M,NL,M,Age 26 - 40,2,0,0.0
2025-11-04,MONTGOMERY,REP,O,NL,U,Age 26 - 40,1,0,0.0
2025-11-04,DAVIDSON,REP,A,UN,M,Age 26 - 40,10,0,0.0
2025-11-04,JOHNSTON,REP,I,NL,F,Age Over 66,8,0,0.0
2025-11-04,CHATHAM,UNA,M,HL,M,Age 41 - 65,5,0,0.0
2025-11-04,CABARRUS,UNA,I,HL,M,Age 41 - 65,3,0,0.0
2025-11-04,CATAWBA,REP,M,NL,M,Age 41 - 65,10,0,0.0
2025-11-04,IREDELL,LIB,B,UN,M,Age 41 - 65,2,0,0.0
2025-11-04,YADKIN,DEM,W,UN,U,Age 41 - 65,4,0,0.0
2025-11-04,MITCHELL,UNA,W,UN,U,Age 41 - 65,8,0,0.0
2025-11-04,MACON,UNA,A,NL,M,Age 26 - 40,2,0,0.0
2025-11-04,BERTIE,UNA,O,HL,M,Age 18 - 25,3,0,0.0
2025-11-04,CLEVELAND,UNA,U,HL,U,Age 18 - 25,3,0,0.0
2025-11-04,CAMDEN,REP,O,HL,M,Age 41 - 65,6,0,0.0
2025-11-04,CLAY,LIB,B,NL,M,Age Over 66,1,0,0.0
2025-11-04,HYDE,UNA,B,UN,U,Age 41 - 65,1,0,0.0
2025-11-04,CHATHAM,UNA,U,NL,M,Age 26 - 40,6,0,0.0
2025-11-04,DUPLIN,UNA,W,HL,M,Age Over 66,3,0,0.0
2025-11-04,JACKSON,REP,I,NL,F,Age 26 - 40,20,0,0.0
2025-11-04,WAKE,REP,A,UN,U,Age 18 - 25,6,0,0.0
2025-11-04,WILKES,UNA,U,HL,F,Age 26 - 40,10,0,0.0
2025-11-04,ALEXANDER,UNA,I,NL,M,Age 18 - 25,1,0,0.0
2025-11-04,PENDER,REP,O,HL,F,Age Over 66,9,0,0.0
2025-11-04,PASQUOTANK,UNA,U,NL,M,Age 26 - 40,5,0,0.0
2025-11-04,HALIFAX,UNA,M,NL,M,Age 18 - 25,3,0,0.0
2025-11-04,CALDWELL,REP,M,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,STANLY,DEM,O,NL,F,Age 26 - 40,8,0,0.0
2025-11-04,MECKLENBURG,REP,M,HL,U,Age 41 - 65,1,0,0.0
2025-11-04,WILKES,UNA,A,NL,F,Age 26 - 40,4,0,0.0
2025-11-04,DURHAM,LIB,M,UN,M,Age 41 - 65,1,0,0.0
2025-11-04,ROWAN,REP,O,NL,F,Age 18 - 25,9,0,0.0
2025-11-04,MACON,DEM,B,UN,U,Age 41 - 65,1,0,0.0
2025-11-04,MECKLENBURG,GRE,M,HL,M,Age 18 - 25,1,0,0.0
2025-11-04,IREDELL,REP,U,HL,U,Age Over 66,2,0,0.0
2025-11-04,LENOIR,LIB,B,NL,U,Age 26 - 40,1,0,0.0
2025-11-04,HAYWOOD,LIB,W,UN,M,Age 18 - 25,4,0,0.0
2025-11-04,MECKLENBURG,DEM,I,UN,U,Age 26 - 40,1,0,0.0
2025-11-04,GUILFORD,REP,I,UN,F,Age 18 - 25,4,0,0.0
2025-11-04,BERTIE,REP,B,UN,F,Age Over 66,4,0,0.0
2025-11-04,BERTIE,UNA,I,UN,M,Age 41 - 65,1,0,0.0
2025-11-04,RANDOLPH,REP,A,UN,U,Age 41 - 65,2,0,0.0
2025-11-04,CAMDEN,UNA,B,NL,M,Age Over 66,9,0,0.0
2025-11-04,SURRY,REP,U,HL,U,Age 26 - 40,1,0,0.0
2025-11-04,GRANVILLE,UNA,M,UN,F,Age 26 - 40,3,0,0.0
2025-11-04,ROBESON,REP,O,NL,F,Age 26 - 40,19,0,0.0
2025-11-04,YADKIN,LIB,W,NL,F,Age 41 - 65,7,0,0.0
2025-11-04,RUTHERFORD,UNA,M,NL,F,Age 41 - 65,4,0,0.0
2025-11-04,HERTFORD,DEM,O,NL,M,Age Over 66,2,0,0.0
2025-11-04,PITT,REP,O,UN,M,Age 41 - 65,14,0,0.0
2025-11-04,CASWELL,REP,O,NL,F,Age Over 66,3,0,0.0
2025-11-04,CLEVELAND,REP,B,UN,M,Age Over 66,5,0,0.0
2025-11-04,YADKIN,REP,W,HL,M,Age 41 - 65,11,0,0.0
2025-11-04,WAYNE,LIB,W,UN,M,Age 18 - 25,7,0,0.0
2025-11-04,HARNETT,GRE,A,UN,F,Age 26 - 40,1,0,0.0
2025-11-04,ROBESON,UNA,U,HL,F,Age 41 - 65,10,0,0.0
2025-11-04,CUMBERLAND,REP,M,UN,M,Age 18 - 25,4,0,0.0
2025-11-04,WASHINGTON,DEM,O,UN,F,Age 18 - 25,2,0,0.0
2025-11-04,GRAHAM,UNA,U,UN,F,Age 18 - 25,2,0,0.0
2025-11-04,LEE,DEM,O,HL,U,Age 41 - 65,1,0,0.0
2025-11-04,CATAWBA,UNA,A,UN,U,Age 41 - 65,7,0,0.0
2025-11-04,WAKE,UNA,P,NL,F,Age 18 - 25,5,0,0.0
2025-11-04,COLUMBUS,REP,B,UN,M,Age 41 - 65,8,0,0.0
2025-11-04,SAMPSON,LIB,U,HL,M,Age 26 - 40,1,0,0.0
2025-11-04,GATES,UNA,O,HL,M,Age 41 - 65,2,0,0.0
2025-11-04,YADKIN,DEM,W,HL,F,Age 18 - 25,3,0,0.0
2025-11-04,JACKSON,REP,O,HL,U,Age 18 - 25,1,0,0.0
2025-11-04,SCOTLAND,REP,M,NL,F,Age 26 - 40,1,0,0.0
2025-11-04,HENDERSON,DEM,O,NL,M,Age 26 - 40,5,0,0.0
2025-11-04,ALEXANDER,UNA,M,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,CABARRUS,LIB,U,UN,F,Age 41 - 65,2,0,0.0
2025-11-04,BERTIE,UNA,W,HL,M,Age Over 66,1,0,0.0
2025-11-04,PASQUOTANK,UNA,B,HL,M,Age 18 - 25,4,0,0.0
2025-11-04,CHEROKEE,REP,I,UN,F,Age 26 - 40,2,0,0.0
2025-11-04,WILKES,UNA,M,UN,M,Age Over 66,1,0,0.0
2025-11-04,CHATHAM,REP,A,UN,M,Age Over 66,7,0,0.0
2025-11-04,MACON,DEM,W,HL,F,Age Over 66,3,0,0.0
2025-11-04,STANLY,REP,O,NL,F,Age 26 - 40,4,0,0.0
2025-11-04,CASWELL,UNA,M,HL,M,Age 26 - 40,2,0,0.0
2025-11-04,ROCKINGHAM,DEM,W,HL,U,Age 26 - 40,1,0,0.0
2025-11-04,CHOWAN,UNA,W,HL,M,Age 41 - 65,2,0,0.0
2025-11-04,ONSLOW,DEM,I,NL,F,Age Over 66,4,0,0.0
2025-11-04,SURRY,DEM,M,HL,M,Age 18 - 25,2,0,0.0
2025-11-04,BLADEN,DEM,O,HL,F,Age Over 66,2,0,0.0
2025-11-04,CATAWBA,LIB,W,NL,U,Age 41 - 65,7,0,0.0
2025-11-04,WILSON,DEM,M,UN,M,Age 18 - 25,2,0,0.0
2025-11-04,LINCOLN,REP,I,UN,U,Age 26 - 40,1,0,0.0
2025-11-04,SAMPSON,UNA,A,UN,F,Age Over 66,2,0,0.0
2025-11-04,HARNETT,UNA,B,UN,F,Age Over 66,53,0,0.0
2025-11-04,AVERY,REP,O,HL,M,Age 41 - 65,1,0,0.0
2025-11-04,CALDWELL,REP,A,NL,F,Age 41 - 65,8,0,0.0
2025-11-04,EDGECOMBE,REP,I,NL,F,Age 26 - 40,1,0,0.0
2025-11-04,ROWAN,REP,I,UN,F,Age 18 - 25,1,0,0.0
2025-11-04,GATES,REP,B,NL,F,Age Over 66,4,0,0.0
2025-11-04,SURRY,UNA,W,UN,U,Age Over 66,9,0,0.0
2025-11-04,DAVIE,DEM,M,UN,F,Age 26 - 40,2,0,0.0
2025-11-04,ALAMANCE,UNA,M,UN,U,Age 18 - 25,6,0,0.0
2025-11-04,POLK,UNA,U,NL,M,Age 41 - 65,4,0,0.0
2025-11-04,MARTIN,DEM,O,UN,M,Age 18 - 25,3,0,0.0
2025-11-04,WARREN,UNA,A,UN,F,Age 41 - 65,4,0,0.0
2025-11-04,MARTIN,UNA,U,NL,M,Age 41 - 65,3,0,0.0
2025-11-04,HOKE,REP,B,NL,F,Age Over 66,15,0,0.0
2025-11-04,HOKE,REP,O,UN,F,Age 41 - 65,16,0,0.0
2025-11-04,WILSON,LIB,W,NL,U,Age 26 - 40,8,0,0.0
2025-11-04,WAKE,LIB,U,NL,M,Age 41 - 65,1,0,0.0
2025-11-04,YANCEY,DEM,A,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,JACKSON,DEM,P,NL,F,Age 26 - 40,1,0,0.0
2025-11-04,RUTHERFORD,UNA,A,NL,F,Age 41 - 65,7,0,0.0
2025-11-04,DURHAM,REP,A,NL,U,Age 41 - 65,2,0,0.0
2025-11-04,VANCE,DEM,M,HL,F,Age 26 - 40,4,0,0.0
2025-11-04,LEE,UNA,I,NL,F,Age 26 - 40,2,0,0.0
2025-11-04,LENOIR,UNA,I,NL,F,Age 41 - 65,5,0,0.0
2025-11-04,CARTERET,GRE,W,UN,F,Age 18 - 25,4,0,0.0
2025-11-04,GUILFORD,UNA,M,HL,F,Age Over 66,2,0,0.0
2025-11-04,MACON,DEM,U,NL,U,Age Over 66,1,0,0.0
2025-11-04,CHATHAM,DEM,M,NL,M,Age 26 - 40,5,0,0.0
2025-11-04,CATAWBA,DEM,I,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,PASQUOTANK,LIB,U,UN,U,Age 26 - 40,6,0,0.0
2025-11-04,NORTHAMPTON,UNA,I,NL,F,Age Over 66,1,0,0.0
2025-11-04,CHATHAM,LIB,A,NL,M,Age 41 - 65,1,0,0.0
2025-11-04,UNION,DEM,A,NL,U,Age 41 - 65,2,0,0.0
2025-11-04,WATAUGA,UNA,A,NL,U,Age 26 - 40,4,0,0.0
2025-11-04,CATAWBA,REP,B,UN,F,Age 18 - 25,7,0,0.0
2025-11-04,CHATHAM,UNA,I,NL,U,Age 41 - 65,1,0,0.0
2025-11-04,HOKE,LIB,W,HL,F,Age 26 - 40,1,0,0.0
2025-11-04,PERSON,UNA,I,NL,M,Age Over 66,8,0,0.0
2025-11-04,NORTHAMPTON,DEM,I,UN,M,Age Over 66,1,0,0.0
2025-11-04,MECKLENBURG,GRE,O,NL,F,Age 18 - 25,2,0,0.0
2025-11-04,GREENE,REP,B,UN,U,Age Over 66,1,0,0.0
2025-11-04,HALIFAX,UNA,U,HL,M,Age 18 - 25,2,0,0.0
2025-11-04,RANDOLPH,LIB,W,UN,U,Age Over 66,1,0,0.0
2025-11-04,PAMLICO,UNA,U,HL,M,Age 41 - 65,1,0,0.0
2025-11-04,MACON,DEM,O,UN,F,Age 18 - 25,4,0,0.0
2025-11-04,FRANKLIN,UNA,A,NL,U,Age 41 - 65,4,0,0.0
2025-11-04,CUMBERLAND,LIB,W,UN,F,Age Over 66,3,0,0.0
2025-11-04,HAYWOOD,DEM,W,NL,U,Age 18 - 25,1,0,0.0
2025-11-04,DURHAM,UNA,M,HL,U,Age 26 - 40,4,0,0.0
2025-11-04,STANLY,UNA,A,UN,M,Age 26 - 40,18,0,0.0
2025-11-04,BLADEN,UNA,O,NL,U,Age 41 - 65,1,0,0.0
2025-11-04,HOKE,UNA,O,UN,F,Age 18 - 25,23,0,0.0
2025-11-04,BEAUFORT,UNA,I,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,DAVIDSON,REP,I,NL,U,Age 41 - 65,2,0,0.0
2025-11-04,AVERY,DEM,I,UN,F,Age 26 - 40,1,0,0.0
2025-11-04,CARTERET,UNA,O,HL,M,Age Over 66,4,0,0.0
2025-11-04,CHEROKEE,REP,B,NL,F,Age 18 - 25,2,0,0.0
2025-11-04,BEAUFORT,REP,M,NL,F,Age 26 - 40,1,0,0.0
2025-11-04,MARTIN,DEM,W,HL,F,Age Over 66,1,0,0.0
2025-11-04,CUMBERLAND,UNA,M,HL,F,Age Over 66,5,0,0.0
2025-11-04,LINCOLN,UNA,B,UN,U,Age Over 66,1,0,0.0
2025-11-04,CRAVEN,UNA,I,HL,M,Age 18 - 25,1,0,0.0
2025-11-04,HALIFAX,DEM,P,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,LINCOLN,UNA,I,UN,F,Age Over 66,2,0,0.0
2025-11-04,CUMBERLAND,DEM,B,HL,U,Age 41 - 65,2,0,0.0
2025-11-04,CUMBERLAND,LIB,I,HL,M,Age 26 - 40,1,0,0.0
2025-11-04,EDGECOMBE,UNA,U,HL,F,Age 41 - 65,4,0,0.0
2025-11-04,MCDOWELL,UNA,W,HL,M,Age 18 - 25,8,0,0.0
2025-11-04,MECKLENBURG,LIB,U,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,WASHINGTON,REP,O,HL,M,Age 26 - 40,1,0,0.0
2025-11-04,BURKE,LIB,B,UN,M,Age 26 - 40,1,0,0.0
2025-11-04,GUILFORD,UNA,P,NL,F,Age 41 - 65,3,0,0.0
2025-11-04,HOKE,UNA,M,NL,M,Age Over 66,2,0,0.0
2025-11-04,SWAIN,UNA,M,NL,F,Age 41 - 65,1,0,0.0
2025-11-04,MADISON,UNA,O,HL,M,Age 41 - 65,7,0,0.0
2025-11-04,ALEXANDER,DEM,U,HL,F,Age 41 - 65,1,0,0.0
2025-11-04,CHOWAN,LIB,B,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,YANCEY,UNA,U,NL,M,Age Over 66,1,0,0.0
2025-11-04,HERTFORD,DEM,O,HL,M,Age 18 - 25,3,0,0.0
2025-11-04,LINCOLN,UNA,M,HL,F,Age 26 - 40,8,0,0.0
2025-11-04,LENOIR,REP,O,UN,M,Age Over 66,1,0,0.0
